
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
200803  -3.52   6.09  -9.35   6.87  -8.26   7.74  -8.52   5.90  -9.37   2.89
200804   0.01   3.88  -1.78  -1.43   0.31  -0.24   0.13   5.67  -2.40  -0.70
200805   1.02  -0.30  -2.18   2.33   0.89   0.04   0.84   0.21  -2.28   0.47
200806 -11.04 -15.28 -13.52 -15.68  -9.41 -15.75  -9.25 -13.79 -13.68  -7.57
200807  -2.08  -7.94   7.16 -16.21   1.81 -12.86   2.10  -6.50   6.78  -3.28
200808  -5.67   1.63  -8.69   0.23  -7.42   2.56  -8.52  -0.67  -8.69  -8.40
200809 -21.74 -15.99 -25.95 -23.80 -23.30 -16.91 -24.27 -16.95 -25.80 -14.75
200810 -19.51 -14.11 -17.88 -22.90 -19.04 -16.55 -19.94 -15.65 -17.84 -23.69
200811  -9.45  -6.05  -9.28  -9.66 -10.29  -6.70 -11.40  -4.03  -9.34 -14.34
200812   6.15  -0.13  10.02   3.77   7.14  -0.44   8.57   2.01   9.26   4.27
200901 -13.26 -14.12 -14.86  -6.02 -12.98 -10.77 -14.60  -5.44 -16.81  25.07
200902 -14.85 -17.49 -15.82  -3.10 -15.63 -12.59 -16.11  -4.96 -17.20  -0.27
200903  10.86  -1.79  15.45   6.53   1.17   1.12  14.47   6.07  16.37   3.07
200904  25.90  43.83  22.70  26.80  33.64  39.29  24.88  34.88  25.11  14.64
200905  10.41  12.89  10.00  19.60   5.86  16.11   8.76  16.79   8.13   7.72
200906  -4.19  -6.49  -4.26  -5.79  -1.58  -6.90  -3.64  -6.68  -2.73  -4.89
200907   3.23  16.94  -2.16  10.91  13.65  16.50  -1.02  13.09  -2.74   3.80
200908   9.15  12.75   6.68  12.83   9.31  11.99   7.67  13.32   5.35   9.19
200909   4.77   4.66   3.95   7.03   4.27   6.00   4.24   5.69   5.39   4.71
200910  -6.53   0.31  -9.10  -5.29   0.04  -1.73  -8.49  -5.60  -9.32   1.87
200911   4.62   5.48   5.30   6.11   2.46   4.79   3.92   6.55   4.68   2.83
200912   1.07  -0.97   1.36   3.44   0.19   1.11   1.47   5.40  -1.24  -3.84
201001   1.03  -4.47  -2.53   3.84  -0.51   4.94  -1.93  -3.78  -0.82  -3.98
201002  -2.37  -2.47  -1.45  -3.03  -2.14  -3.92   0.64  -2.93   0.90  -2.18
201003  10.67  16.90   5.19  11.11   9.00  15.15   8.17   9.21   4.87  12.88
201004  -4.99   2.52  -0.33  -9.70   0.68 -10.11  -1.11   1.79   4.27   6.42
201005 -13.12 -14.26 -12.35 -13.66 -12.16 -13.16 -14.41 -13.18 -12.66 -13.53
201006  -4.82  -1.00   2.13  -9.93  -1.50 -10.00   1.02   0.18   1.45  -0.91
201007  13.23  14.78  12.79  13.10  14.05  14.90  13.43   8.66  16.13  14.53
201008  -4.43  -5.57  -2.04  -4.95  -8.42  -6.30  -2.57  -3.20  -4.26  -5.68
201009  16.94  20.07  14.77  17.76  15.71  20.04  13.75  16.60  16.20  20.09
201010   4.13   0.40   3.15   6.67   3.89   3.90   2.24   4.64   3.18   1.11
201011  -8.80 -10.38  -4.45  -8.61 -10.39  -9.50  -8.44  -7.78  -4.20 -10.80
201012  11.89  13.93   9.38  12.29  11.06  13.09   8.29  13.95   8.84  13.70
201101   3.88  10.93  -0.94   4.05   2.53   8.33   2.25   4.47   3.41   8.39
